product_id,product_name,category,brand,price,discount_pct,final_price,rating,num_reviews,delivery_time_min,city,seller,stock,sold_quantity,profit_margin_pct,is_organic,packaging_type,weight_g,shelf_life_days,reorder_level,demand_index,date_added,expiry_date,offer_type,delivery_status
9524,Coca-Cola Daily Beverages 453,Beverages,Coca-Cola,86.54,5,84.01,4.2,490,27,Jaipur,DailyNeeds,130,222,33.49,TRUE,Pouch,306,141,25,63,2024-02-08,2024-06-29,None,Delayed
9525,Nivea Fresh Personal 146,Personal Care,Nivea,172.82,0,174.84,4.04,153,27,Delhi,SellerA,128,90,31.97,TRUE,Box,394,646,25,25,2024-11-06,2026-08-03,None,Delayed
9526,P&G Daily Personal 610,Personal Care,P&G,213.17,10,189.43,4.28,189,30,Bengaluru,DailyNeeds,142,255,24.3,FALSE,Can,1017,664,28,78,2025-07-31,2027-05-13,FlatDiscount,On-Time
9527,Aavin Classic Dairy 71,Dairy,Aavin,210.42,0,213.56,4.91,675,32,Delhi,SellerA,103,39,28.26,FALSE,Pouch,1006,8,20,17,2024-11-12,2024-11-20,Cashback,Delayed
9528,Dove Classic Personal 486,Personal Care,Dove,252.88,5,236.93,4.27,285,23,Delhi,SellerA,132,119,35.13,FALSE,Bottle,252,1465,26,46,2024-03-05,2028-02-14,None,Delayed
9529,FreshFarm Premium Fruits 785,Fruits & Vegetables,FreshFarm,342.14,0,340.84,3.54,194,23,Delhi,DailyNeeds,121,100,5.36,FALSE,Pouch,505,9,23,35,2024-11-16,2024-11-25,None,On-Time
9530,Patanjali Premium Grocery 719,Grocery,Patanjali,128.35,0,128.14,3.79,385,32,Bengaluru,UrbanSeller,110,289,27.86,FALSE,Jar,993,240,22,49,2024-05-22,2025-01-21,FlatDiscount,On-Time
9531,Nivea Classic Personal 429,Personal Care,Nivea,189.79,20,151.38,4.19,123,39,Ahmedabad,QuickStores,107,38,12.13,FALSE,Can,252,1743,21,22,2024-11-28,2029-08-31,FlatDiscount,On-Time
9532,DailyGreens Premium Fruits 939,Fruits & Vegetables,DailyGreens,378.4,5,359.39,3.99,109,37,Lucknow,LocalMart,128,91,7.73,FALSE,Packet,1006,10,25,23,2024-05-27,2024-06-06,FlatDiscount,On-Time
9533,DailyGreens Daily Fruits 653,Fruits & Vegetables,DailyGreens,270.8,15,232.06,4.25,12,26,Bengaluru,SellerB,97,260,16.96,FALSE,Jar,2010,8,19,64,2024-02-12,2024-02-20,Cashback,Delayed
9534,Britannia Daily Snacks 178,Snacks,Britannia,134.75,0,132.46,4.57,575,30,Kolkata,SellerB,80,306,27.82,FALSE,Jar,765,121,15,67,2025-07-11,2025-11-10,None,Delayed
9535,Britannia Fresh Bakery 520,Bakery,Britannia,461.06,10,412.56,4.13,140,36,Kolkata,DailyNeeds,101,249,33.15,FALSE,Can,303,10,20,59,2025-06-18,2025-06-28,None,On-Time
9536,P&G Organic Personal 708,Personal Care,P&G,270.29,5,261.26,3.24,80,16,Pune,SellerA,129,346,15.05,FALSE,Can,246,1644,25,81,2025-01-13,2029-07-23,FlatDiscount,On-Time
9537,DailyGreens Lite Fruits 222,Fruits & Vegetables,DailyGreens,239.65,5,225.74,4.46,202,27,Jaipur,LocalMart,91,310,31.55,FALSE,Can,252,13,18,70,2024-07-22,2024-08-04,Cashback,On-Time
9538,Parle Premium Snacks 284,Snacks,Parle,78.36,0,77.63,4.38,72,34,Bengaluru,UrbanSeller,121,127,24.37,FALSE,Pouch,396,352,24,46,2024-12-06,2025-11-21,None,On-Time
9539,Lay's Fresh Snacks 623,Snacks,Lay's,53.75,15,45.56,3.7,235,24,Hyderabad,SellerA,100,79,9.24,FALSE,Pouch,745,308,20,28,2024-10-11,2025-08-14,None,On-Time
9540,Lizol Organic Household 551,Household,Lizol,311.75,0,307.39,4.07,271,31,Jaipur,QuickStores,117,244,27.09,FALSE,Box,250,842,23,63,2024-08-12,2026-12-14,FreeDelivery,Delayed
9541,Himalaya Classic Personal 328,Personal Care,Himalaya,575.3,10,520.73,3.5,202,23,Kolkata,UrbanSeller,132,55,36.24,FALSE,Bottle,204,1796,26,18,2024-11-20,2029-10-05,Cashback,On-Time
9542,Fortune Family Pack Grocery 186,Grocery,Fortune,442.49,5,408.89,4.32,180,37,Mumbai,LocalMart,95,18,33.35,TRUE,Can,202,396,18,10,2025-07-22,2026-08-21,FlatDiscount,On-Time
9543,Tata Organic Grocery 64,Grocery,Tata,32.06,0,32.36,4.71,380,26,Kolkata,SellerA,83,77,32.97,TRUE,Packet,101,596,16,36,2024-12-05,2026-07-19,Cashback,On-Time
9544,ITC Family Pack Snacks 549,Snacks,ITC,237.1,10,214.88,4.6,650,35,Jaipur,SellerA,94,248,25,FALSE,Pouch,298,69,19,51,2024-06-22,2024-08-30,FreeDelivery,Delayed
9545,DailyGreens Family Pack Fruits 502,Fruits & Vegetables,DailyGreens,368.44,5,355.04,3.76,218,26,Bengaluru,SellerA,84,396,27.5,TRUE,Bottle,2002,8,16,72,2024-04-30,2024-05-08,FlatDiscount,On-Time
9546,Patanjali Daily Grocery 63,Grocery,Patanjali,326.09,0,320.18,3.73,282,26,Chennai,SellerB,119,64,34.53,FALSE,Pouch,402,508,24,39,2024-02-26,2025-07-14,Cashback,On-Time
9547,FreshFarm Fresh Fruits 124,Fruits & Vegetables,FreshFarm,297.91,0,295.51,4.7,215,18,Kolkata,DailyNeeds,99,34,12.77,FALSE,Can,98,5,20,31,2024-11-16,2024-11-21,None,On-Time
9548,Aashirvaad Lite Grocery 130,Grocery,Aashirvaad,481.12,10,420.59,3.89,63,30,Ahmedabad,UrbanSeller,117,104,37.14,FALSE,Bottle,200,547,23,26,2024-11-11,2026-05-14,Cashback,Delayed
9549,Harpic Organic Household 483,Household,Harpic,132.91,20,105.72,3.62,104,29,Ahmedabad,UrbanSeller,132,195,12.75,FALSE,Jar,504,1128,26,38,2025-02-24,2028-03-16,None,On-Time
9550,Modern Family Pack Bakery 312,Bakery,Modern,164.34,10,146.9,4.02,324,15,Mumbai,QuickStores,101,34,12.54,TRUE,Pouch,254,3,20,8,2024-12-07,2024-12-10,None,On-Time
9551,FreshFarm Organic Fruits 886,Fruits & Vegetables,FreshFarm,227.13,0,221.03,4,207,34,Lucknow,LocalMart,119,45,35.9,TRUE,Jar,100,5,23,31,2025-04-13,2025-04-18,FlatDiscount,On-Time
9552,Britannia Classic Snacks 508,Snacks,Britannia,125.89,5,118.15,4.17,513,17,Kolkata,DailyNeeds,145,182,12.63,TRUE,Bottle,305,262,29,54,2025-08-07,2026-04-25,None,On-Time
9553,BakeHouse Fresh Bakery 366,Bakery,BakeHouse,472.86,5,448.47,4.37,223,23,Chennai,UrbanSeller,94,65,28.13,FALSE,Packet,991,12,18,0,2025-03-22,2025-04-03,FlatDiscount,On-Time
9554,Pepsi Fresh Beverages 155,Beverages,Pepsi,92.17,0,90.06,4.62,155,39,Jaipur,UrbanSeller,90,49,10.57,TRUE,Pouch,302,446,17,18,2025-02-22,2026-05-12,FlatDiscount,Delayed
9555,Britannia Original Snacks 993,Snacks,Britannia,203.45,0,204.4,4.68,212,21,Kolkata,DailyNeeds,108,16,38.32,FALSE,Can,296,101,21,8,2025-03-22,2025-06-30,Cashback,On-Time
9556,FreshFarm Daily Fruits 595,Fruits & Vegetables,FreshFarm,16.38,10,14.55,5.02,139,30,Delhi,UrbanSeller,87,57,37.65,FALSE,Box,2001,7,17,22,2024-01-18,2024-01-25,None,On-Time
9557,Dove Family Pack Personal 338,Personal Care,Dove,541.93,15,452.1,3.07,223,28,Jaipur,UrbanSeller,98,702,26.91,FALSE,Can,200,1157,19,102,2025-05-05,2028-07-09,Buy1Get1,Delayed
9558,Dove Fresh Personal 484,Personal Care,Dove,486.35,15,427.77,4.42,54,28,Delhi,QuickStores,104,200,18.36,TRUE,Pouch,100,1759,21,37,2024-02-23,2028-11-23,FlatDiscount,On-Time
9559,Parle Premium Snacks 467,Snacks,Parle,73.93,10,67.79,3.64,208,30,Mumbai,UrbanSeller,145,189,5.79,FALSE,Jar,496,182,29,52,2025-09-10,2026-03-13,None,Delayed
9560,Harpic Daily Household 115,Household,Harpic,803.47,0,807.9,4.16,112,32,Mumbai,DailyNeeds,149,11,30.68,TRUE,Jar,204,734,29,10,2024-06-19,2026-06-23,Cashback,On-Time
9561,FreshFarm Organic Fruits 55,Fruits & Vegetables,FreshFarm,143.32,10,126.07,4.6,196,18,Hyderabad,SellerA,94,173,31.95,TRUE,Jar,1979,5,18,46,2024-02-23,2024-02-28,None,On-Time
9562,Aavin Fresh Dairy 683,Dairy,Aavin,151.72,0,149.35,3.53,500,20,Chennai,QuickStores,106,317,14.19,TRUE,Packet,501,11,21,52,2024-06-07,2024-06-18,Buy1Get1,On-Time
9563,Modern Organic Bakery 605,Bakery,Modern,112.33,5,106.21,4.23,192,25,Jaipur,UrbanSeller,135,63,23.6,FALSE,Can,201,9,26,28,2025-09-23,2025-10-02,FlatDiscount,On-Time
9564,Lay's Lite Snacks 293,Snacks,Lay's,298.1,15,250.57,4.24,97,34,Lucknow,DailyNeeds,93,353,6.12,TRUE,Pouch,765,235,18,75,2025-01-01,2025-08-20,Buy1Get1,Delayed
9565,Aashirvaad Daily Grocery 499,Grocery,Aashirvaad,152.05,20,118.98,3.56,504,22,Delhi,SellerB,79,54,19.42,TRUE,Packet,760,314,16,17,2024-10-20,2025-08-27,FlatDiscount,On-Time
9566,BakeHouse Organic Bakery 388,Bakery,BakeHouse,309.55,15,259.99,3.73,180,43,Lucknow,DailyNeeds,139,40,31.41,TRUE,Jar,984,9,27,15,2024-11-06,2024-11-15,None,On-Time
9567,Tata Daily Grocery 520,Grocery,Tata,72.34,20,56.22,3.26,137,21,Pune,QuickStores,114,42,28.81,FALSE,Bottle,101,400,23,10,2025-07-14,2026-08-12,None,On-Time
9568,Himalaya Family Pack Personal 140,Personal Care,Himalaya,300.07,20,235.43,4.23,241,25,Chennai,DailyNeeds,102,145,21.56,TRUE,Jar,203,1144,20,28,2023-11-23,2027-01-18,FlatDiscount,Delayed
9569,BakeHouse Premium Bakery 683,Bakery,BakeHouse,164.35,0,159.69,3.47,159,36,Ahmedabad,SellerA,124,472,17.49,FALSE,Packet,400,14,24,101,2025-02-23,2025-03-09,Buy1Get1,On-Time
9570,Aavin Classic Dairy 362,Dairy,Aavin,207.65,5,192.76,4.37,267,21,Pune,SellerB,147,326,23.3,FALSE,Pouch,250,18,29,92,2025-05-11,2025-05-29,Buy1Get1,On-Time
9571,Amul Classic Dairy 387,Dairy,Amul,68.28,0,70,4.59,209,32,Mumbai,QuickStores,127,243,31.92,FALSE,Box,246,8,25,67,2024-06-05,2024-06-13,Cashback,On-Time
9572,Pepsi Classic Beverages 495,Beverages,Pepsi,275.41,0,268.52,3.65,370,43,Jaipur,SellerB,142,116,38.54,FALSE,Jar,506,446,29,16,2025-02-26,2026-05-11,Buy1Get1,On-Time
9573,Minute Maid Original Beverages 576,Beverages,Minute Maid,220.72,10,202.25,4.44,492,23,Bengaluru,SellerB,81,241,35.1,FALSE,Jar,980,294,16,55,2024-08-27,2025-06-11,Buy1Get1,On-Time
9574,FreshFarm Fresh Fruits 627,Fruits & Vegetables,FreshFarm,49.57,5,46.09,4.52,165,26,Mumbai,SellerB,146,140,30.54,FALSE,Bottle,252,10,29,36,2025-02-15,2025-02-25,Buy1Get1,On-Time
9575,P&G Family Pack Personal 182,Personal Care,P&G,48.54,0,48.49,4.03,94,23,Hyderabad,UrbanSeller,122,88,12.48,TRUE,Box,202,1568,24,20,2024-11-06,2029-02-07,FreeDelivery,On-Time
9576,Tata Original Grocery 663,Grocery,Tata,321.88,20,254.7,4.17,193,27,Bengaluru,LocalMart,109,97,19.79,FALSE,Bottle,204,681,21,25,2023-12-04,2025-10-03,FreeDelivery,Delayed
9577,Himalaya Classic Personal 781,Personal Care,Himalaya,33.82,20,27.24,4.47,142,21,Mumbai,UrbanSeller,132,68,37.61,FALSE,Packet,762,1811,26,38,2025-04-25,2030-03-07,Buy1Get1,On-Time
9578,P&G Fresh Personal 258,Personal Care,P&G,452.45,15,395.51,3.95,128,30,Mumbai,QuickStores,94,333,6.95,TRUE,Bottle,197,1210,18,74,2025-05-15,2028-08-16,Cashback,On-Time
9579,Tropicana Lite Beverages 376,Beverages,Tropicana,133.52,5,124.93,4.29,464,26,Bengaluru,QuickStores,111,259,14.83,FALSE,Bottle,301,351,22,46,2025-04-29,2026-04-17,None,On-Time
9580,Pepsi Original Beverages 462,Beverages,Pepsi,255.78,10,228.48,4.54,162,21,Pune,SellerA,130,119,25.63,FALSE,Can,494,449,26,32,2025-04-12,2026-07-02,FreeDelivery,On-Time
9581,Aavin Organic Dairy 334,Dairy,Aavin,57.8,10,51.25,4.79,247,30,Jaipur,DailyNeeds,107,232,37.43,FALSE,Pouch,1003,17,21,47,2025-06-22,2025-07-09,Cashback,Delayed
9582,BakeHouse Daily Bakery 619,Bakery,BakeHouse,306.01,0,302.95,4.03,168,39,Jaipur,SellerA,105,276,15.16,TRUE,Can,199,7,21,66,2025-05-20,2025-05-27,Cashback,Delayed
9583,Aashirvaad Organic Grocery 764,Grocery,Aashirvaad,79.22,15,67.72,4.18,522,20,Chennai,SellerA,138,249,17.42,TRUE,Jar,397,698,27,72,2024-07-06,2026-06-14,Cashback,On-Time
9584,Britannia Original Bakery 537,Bakery,Britannia,428.6,10,379.27,4.37,273,31,Chennai,DailyNeeds,94,547,6.49,FALSE,Packet,202,7,18,99,2025-09-27,2025-10-04,Buy1Get1,On-Time
9585,Pepsi Original Beverages 424,Beverages,Pepsi,137.72,0,136.19,3.89,119,19,Delhi,QuickStores,146,22,34.61,FALSE,Packet,983,118,28,2,2024-02-10,2024-06-09,None,On-Time
9586,Parle Daily Snacks 791,Snacks,Parle,233.26,0,230.41,5.06,38,21,Pune,UrbanSeller,137,163,17.8,FALSE,Can,252,178,27,44,2025-07-28,2026-01-19,FlatDiscount,On-Time
9587,DailyGreens Family Pack Fruits 719,Fruits & Vegetables,DailyGreens,383.23,20,305.98,4.86,166,32,Hyderabad,UrbanSeller,92,157,22.48,FALSE,Box,247,14,18,50,2025-10-22,2025-11-05,Buy1Get1,On-Time
9588,Coca-Cola Classic Beverages 230,Beverages,Coca-Cola,290.27,10,265.15,4.41,165,30,Kolkata,SellerB,123,230,26.18,FALSE,Packet,1013,110,24,59,2024-09-01,2024-12-19,FlatDiscount,On-Time
9589,Surf Excel Lite Household 562,Household,Surf Excel,285.03,30,206.24,4.42,229,23,Delhi,QuickStores,134,7,13.33,TRUE,Box,202,397,26,19,2024-12-28,2026-01-23,None,On-Time
9590,Amul Fresh Dairy 242,Dairy,Amul,75.36,5,71.18,3.24,428,27,Kolkata,LocalMart,81,39,34.55,TRUE,Box,504,18,16,12,2024-11-24,2024-12-12,FlatDiscount,On-Time
9591,Parle Daily Snacks 77,Snacks,Parle,113.5,10,101.64,4.55,302,26,Kolkata,DailyNeeds,121,78,8.95,FALSE,Bottle,402,300,24,22,2025-07-27,2026-05-29,None,On-Time
9592,DailyGreens Original Fruits 368,Fruits & Vegetables,DailyGreens,290.13,15,246.63,4.77,21,25,Mumbai,UrbanSeller,103,243,32.28,FALSE,Box,251,6,20,64,2025-03-10,2025-03-16,None,Delayed
9593,Modern Family Pack Bakery 287,Bakery,Modern,388.38,10,348.63,4.8,89,25,Pune,LocalMart,76,306,36.51,FALSE,Packet,247,14,15,68,2025-08-26,2025-09-09,FlatDiscount,On-Time
9594,Minute Maid Organic Beverages 615,Beverages,Minute Maid,340.06,5,312.88,3.95,542,21,Ahmedabad,LocalMart,66,79,17.1,FALSE,Box,503,488,13,24,2023-12-01,2025-03-25,None,On-Time
9595,Aavin Organic Dairy 975,Dairy,Aavin,170.55,15,144.5,2.68,289,26,Chennai,SellerA,87,42,27.04,FALSE,Pouch,249,23,17,0,2024-10-01,2024-10-24,None,On-Time
9596,DailyGreens Classic Fruits 894,Fruits & Vegetables,DailyGreens,406.6,5,378.15,4.71,165,43,Ahmedabad,SellerB,101,94,6.55,FALSE,Packet,1003,5,20,35,2024-03-26,2024-03-31,FlatDiscount,Delayed
9597,Britannia Original Bakery 102,Bakery,Britannia,256.17,20,201.94,3.66,250,36,Lucknow,SellerA,89,209,15.52,TRUE,Can,498,2,18,41,2024-05-20,2024-05-22,None,On-Time
9598,ITC Organic Snacks 309,Snacks,ITC,298.67,20,235.32,4.75,473,31,Jaipur,SellerB,120,34,23.48,FALSE,Jar,295,341,24,43,2024-03-22,2025-02-22,None,On-Time
9599,Lay's Premium Snacks 329,Snacks,Lay's,93.36,10,83.28,4.48,510,20,Hyderabad,LocalMart,134,77,25.38,FALSE,Bottle,1006,327,26,31,2025-07-14,2026-06-11,Cashback,On-Time
9600,Dettol Premium Household 163,Household,Dettol,619.23,29,433.93,4.35,90,34,Ahmedabad,SellerB,71,80,35.98,FALSE,Pouch,202,1236,14,33,2024-07-10,2027-11-29,FlatDiscount,On-Time
9601,Tata Original Grocery 530,Grocery,Tata,415.54,20,331.2,4.16,546,13,Pune,SellerA,115,3,31.64,FALSE,Pouch,297,215,22,16,2024-12-10,2025-07-14,FlatDiscount,On-Time
9602,Aavin Lite Dairy 452,Dairy,Aavin,50.58,0,52.35,4.71,422,20,Jaipur,UrbanSeller,74,153,19.42,FALSE,Pouch,501,29,15,51,2024-01-22,2024-02-20,None,On-Time
9603,Britannia Original Snacks 152,Snacks,Britannia,287.39,15,252.76,3.46,378,18,Chennai,LocalMart,131,286,34.25,FALSE,Box,505,299,26,50,2024-07-07,2025-05-05,None,On-Time
9604,Modern Organic Bakery 312,Bakery,Modern,158.04,0,160.26,4.92,48,27,Mumbai,DailyNeeds,119,73,22.48,FALSE,Jar,400,11,23,29,2023-11-15,2023-11-26,Buy1Get1,Delayed
9605,Pepsi Classic Beverages 186,Beverages,Pepsi,213.65,0,211.52,4.69,63,27,Delhi,UrbanSeller,114,281,19.63,FALSE,Bottle,990,295,22,84,2024-07-15,2025-05-04,FlatDiscount,Delayed
9606,Modern Original Bakery 650,Bakery,Modern,333.38,30,229.37,4.55,183,38,Delhi,QuickStores,80,275,12.87,FALSE,Jar,502,8,15,77,2025-05-29,2025-06-06,Cashback,On-Time
9607,Mother Dairy Premium Dairy 581,Dairy,Mother Dairy,118.13,10,104.49,4.54,309,24,Bengaluru,QuickStores,123,277,30.42,FALSE,Can,1016,11,24,75,2024-09-27,2024-10-08,Cashback,On-Time
9608,Tropicana Lite Beverages 831,Beverages,Tropicana,53.44,10,49.23,4.46,276,25,Chennai,SellerB,102,59,5.78,FALSE,Jar,498,223,20,15,2025-02-17,2025-09-29,None,On-Time
9609,Gowardhan Organic Dairy 82,Dairy,Gowardhan,188.47,0,189.56,4.23,252,29,Jaipur,SellerA,100,471,13.82,FALSE,Box,250,25,20,99,2025-06-24,2025-07-19,FreeDelivery,On-Time
9610,Lay's Family Pack Snacks 321,Snacks,Lay's,52.29,25,37.99,3.83,386,29,Mumbai,DailyNeeds,108,61,12.15,TRUE,Can,505,84,21,14,2024-08-10,2024-11-02,None,Delayed
9611,Nivea Fresh Personal 468,Personal Care,Nivea,61.86,0,62.6,4.69,168,34,Ahmedabad,SellerA,109,22,39.44,TRUE,Jar,748,375,21,18,2025-09-23,2026-09-26,FlatDiscount,On-Time
9612,Himalaya Premium Personal 344,Personal Care,Himalaya,627.41,10,551.33,3.84,214,33,Ahmedabad,SellerB,130,307,30.64,FALSE,Box,1013,1647,25,76,2024-12-05,2029-05-30,None,Delayed
9613,Dove Fresh Personal 668,Personal Care,Dove,517.15,0,511.77,3.94,155,35,Lucknow,QuickStores,119,266,33.81,TRUE,Bottle,303,1564,23,63,2024-03-27,2028-06-26,None,On-Time
9614,FreshFarm Organic Fruits 892,Fruits & Vegetables,FreshFarm,183.29,5,173.98,4.88,153,21,Kolkata,UrbanSeller,117,69,27.71,TRUE,Box,249,15,23,36,2024-08-18,2024-09-02,FlatDiscount,On-Time
9615,Dove Daily Personal 768,Personal Care,Dove,709.14,5,650.73,3.75,394,40,Mumbai,QuickStores,98,232,32.11,FALSE,Bottle,397,514,19,58,2023-11-03,2025-03-26,None,On-Time
9616,Gowardhan Lite Dairy 836,Dairy,Gowardhan,226.98,5,212.79,4.21,294,18,Pune,UrbanSeller,110,261,35.87,TRUE,Bottle,993,8,21,65,2024-03-14,2024-03-22,None,On-Time
9617,FreshFarm Original Fruits 765,Fruits & Vegetables,FreshFarm,330.32,0,338.95,4.59,185,28,Jaipur,UrbanSeller,85,257,20.84,FALSE,Box,2029,10,16,86,2024-01-24,2024-02-03,None,On-Time
9618,Britannia Daily Snacks 145,Snacks,Britannia,38.8,5,37.03,4.17,405,36,Delhi,DailyNeeds,85,164,36.91,FALSE,Packet,749,320,16,66,2025-08-29,2026-07-14,None,On-Time
9619,Himalaya Original Personal 950,Personal Care,Himalaya,139.61,10,124.15,4.41,156,28,Hyderabad,DailyNeeds,95,6,27.38,FALSE,Can,760,1014,19,15,2025-05-31,2028-02-20,None,On-Time
9620,DailyGreens Daily Fruits 475,Fruits & Vegetables,DailyGreens,322.95,0,315.42,4.89,221,36,Delhi,SellerA,99,160,7.33,FALSE,Can,98,8,19,51,2024-09-17,2024-09-25,None,On-Time
9621,BakeHouse Premium Bakery 497,Bakery,BakeHouse,111.18,15,96.15,4.98,149,27,Jaipur,LocalMart,119,560,7.19,FALSE,Packet,253,11,23,100,2024-10-29,2024-11-09,None,On-Time
9622,Patanjali Daily Grocery 252,Grocery,Patanjali,78.64,10,71.6,3.72,338,23,Lucknow,SellerB,119,48,16.74,FALSE,Pouch,406,303,23,23,2025-01-14,2025-11-12,FlatDiscount,Delayed
9623,Himalaya Family Pack Personal 495,Personal Care,Himalaya,46.62,5,44.27,4.82,151,27,Hyderabad,DailyNeeds,90,65,38.72,FALSE,Box,302,553,18,31,2025-03-08,2026-09-16,None,Delayed
9624,Parle Classic Snacks 58,Snacks,Parle,243.32,0,243.43,4.31,294,33,Ahmedabad,SellerA,85,30,36.4,TRUE,Pouch,200,188,17,10,2024-07-13,2025-01-14,Cashback,On-Time
9625,Dettol Lite Household 832,Household,Dettol,488.68,0,478.89,4.01,74,25,Bengaluru,UrbanSeller,117,47,6.88,FALSE,Box,507,686,23,12,2024-03-13,2026-02-10,None,On-Time
9626,FreshFarm Premium Fruits 987,Fruits & Vegetables,FreshFarm,117.15,10,104.9,3.83,106,27,Chennai,QuickStores,98,4,28.36,FALSE,Jar,2008,13,19,0,2024-09-08,2024-09-21,FlatDiscount,On-Time
9627,FreshFarm Premium Fruits 377,Fruits & Vegetables,FreshFarm,169.94,0,173.45,4.86,263,21,Hyderabad,LocalMart,122,408,27.49,TRUE,Packet,1961,3,24,96,2025-04-27,2025-04-30,None,On-Time
9628,DailyGreens Classic Fruits 54,Fruits & Vegetables,DailyGreens,96.32,0,99.47,5.02,47,23,Hyderabad,UrbanSeller,133,140,30.79,FALSE,Jar,249,5,26,59,2025-06-13,2025-06-18,None,On-Time
9629,DailyGreens Organic Fruits 898,Fruits & Vegetables,DailyGreens,338.91,0,343.4,3.68,63,24,Hyderabad,DailyNeeds,115,213,21.71,FALSE,Bottle,499,3,23,46,2024-12-14,2024-12-17,None,On-Time
9630,Dettol Family Pack Household 304,Household,Dettol,244.45,10,220.04,3.64,272,19,Pune,QuickStores,122,207,23.41,FALSE,Bottle,201,764,24,43,2024-12-07,2027-01-25,None,On-Time
9631,Amul Fresh Dairy 925,Dairy,Amul,198.07,10,177.31,4.05,316,29,Hyderabad,UrbanSeller,95,90,32.62,TRUE,Jar,988,23,19,19,2024-06-29,2024-07-22,Buy1Get1,On-Time
9632,Aashirvaad Family Pack Grocery 875,Grocery,Aashirvaad,100.12,20,80.21,4.63,508,15,Delhi,DailyNeeds,125,121,11.51,FALSE,Can,101,399,25,46,2024-03-12,2025-04-19,None,On-Time
9633,Modern Fresh Bakery 395,Bakery,Modern,59.24,15,50.18,3.56,99,33,Jaipur,QuickStores,124,218,24.32,FALSE,Packet,742,9,24,58,2025-05-25,2025-06-03,None,On-Time
9634,Tropicana Family Pack Beverages 328,Beverages,Tropicana,61.54,10,54.54,3.65,112,34,Lucknow,SellerB,138,424,38.4,FALSE,Jar,491,199,27,91,2025-07-08,2026-01-21,Cashback,On-Time
9635,Amul Premium Dairy 966,Dairy,Amul,176.79,0,181.33,4.75,444,38,Jaipur,SellerB,116,145,30.51,TRUE,Bottle,251,26,23,43,2024-08-10,2024-09-05,None,On-Time
9636,Britannia Fresh Bakery 418,Bakery,Britannia,271.16,10,246.47,3.94,178,34,Ahmedabad,UrbanSeller,143,53,35.06,FALSE,Box,499,4,28,11,2024-10-19,2024-10-23,Buy1Get1,On-Time
9637,Minute Maid Family Pack Beverages 958,Beverages,Minute Maid,50.35,10,45.21,4.56,447,27,Kolkata,UrbanSeller,137,320,31.13,FALSE,Jar,980,228,27,86,2024-05-18,2025-01-04,Cashback,Delayed
9638,Dettol Original Household 402,Household,Dettol,291.36,25,223.74,4.02,71,23,Ahmedabad,SellerA,114,242,26.3,FALSE,Can,254,1522,22,56,2025-05-04,2029-06-24,Cashback,On-Time
9639,Coca-Cola Daily Beverages 371,Beverages,Coca-Cola,48.5,15,40.78,3.53,153,29,Ahmedabad,SellerB,104,563,31.74,FALSE,Packet,1491,127,20,100,2024-10-08,2025-02-13,Buy1Get1,On-Time
9640,P&G Organic Personal 732,Personal Care,P&G,204.5,0,203.89,4.97,44,37,Lucknow,QuickStores,80,365,25.2,TRUE,Box,494,1377,16,97,2024-07-16,2028-05-09,FlatDiscount,On-Time
9641,FreshFarm Lite Fruits 78,Fruits & Vegetables,FreshFarm,154.01,0,151.73,4.18,303,18,Pune,SellerB,85,82,17.06,FALSE,Can,254,11,17,43,2025-08-29,2025-09-09,FlatDiscount,On-Time
9642,Lizol Lite Household 791,Household,Lizol,713.13,5,667.91,3.74,51,23,Ahmedabad,SellerA,116,72,14.78,FALSE,Jar,754,460,23,19,2024-06-30,2025-10-06,FlatDiscount,On-Time
9643,Dove Original Personal 294,Personal Care,Dove,61.73,10,56.53,4.69,250,30,Ahmedabad,DailyNeeds,132,114,13.47,FALSE,Packet,736,603,26,43,2024-07-13,2026-02-26,FlatDiscount,On-Time
9644,Pepsi Fresh Beverages 971,Beverages,Pepsi,50.09,10,43.72,4.27,337,26,Delhi,QuickStores,100,237,16.96,FALSE,Jar,504,433,19,56,2025-05-05,2026-07-06,Buy1Get1,On-Time
9645,Tata Daily Grocery 679,Grocery,Tata,323.42,10,284.54,4.03,484,23,Pune,QuickStores,94,127,26.58,FALSE,Can,305,501,18,32,2025-07-04,2026-11-08,None,Delayed
9646,Dove Premium Personal 118,Personal Care,Dove,721.26,10,663.87,5.01,88,19,Mumbai,SellerB,87,30,39.22,FALSE,Pouch,250,1205,17,23,2025-01-05,2028-04-27,None,On-Time
9647,Gowardhan Daily Dairy 760,Dairy,Gowardhan,49.42,0,49.09,4.14,91,24,Delhi,DailyNeeds,98,218,32.84,FALSE,Packet,737,21,19,70,2024-11-05,2024-11-26,FlatDiscount,On-Time
9648,Aavin Fresh Dairy 208,Dairy,Aavin,169.29,15,144.15,2.95,242,20,Bengaluru,DailyNeeds,91,336,19.82,FALSE,Box,503,14,18,61,2025-01-01,2025-01-15,None,On-Time
9649,DailyGreens Daily Fruits 982,Fruits & Vegetables,DailyGreens,182.19,0,187.46,4.89,135,23,Chennai,UrbanSeller,123,235,17.58,FALSE,Pouch,245,6,25,76,2024-03-03,2024-03-09,FlatDiscount,On-Time
9650,Amul Lite Dairy 458,Dairy,Amul,244.3,15,211.24,3.73,401,29,Jaipur,DailyNeeds,116,41,32.15,FALSE,Box,986,25,23,0,2024-01-26,2024-02-20,FlatDiscount,Delayed
